"Y"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"
"852"	"no"	0.515571081079543	0.106017534853891	0.741876470856369	0.495579136302695	0.543745005736127	0.647999298991635	0.220758285839111	0.79408419597894	0.116644427878782	0.68805852625519	0.906423014122993	0.753342502983287	0.0446213888935745	0.010246217250824
"853"	"yes"	0.904502200661227	0.787671506870538	0.925638266839087	0.709260250907391	0.456901577068493	0.261604250175878	0.925350460223854	0.238210391951725	0.703583346214145	0.599092324031517	0.592926000943407	0.0333383877296001	0.217779716709629	0.474574724212289
"854"	"no"	0.0279944431968033	0.825329508865252	0.249144373927265	0.698854408226907	0.212937441887334	0.225357659393921	0.598453050246462	0.142377166543156	0.862997501157224	0.617880300153047	0.478554799221456	0.077000975375995	0.587916358141229	0.88155058119446
"855"	"no"	0.571904731215909	0.603800342883915	0.385926234303042	0.641048804856837	0.316583537729457	0.981011710362509	0.342925880569965	0.853668367955834	0.530366485007107	0.530843239510432	0.936418342404068	0.654579824302346	0.0881946433801204	0.0530103333294392
"856"	"no"	0.490002545993775	0.88690547295846	0.831775853643194	0.995910946279764	0.392824955517426	0.166099583962932	0.505785461748019	0.772312607383355	0.609794418560341	0.299817336723208	0.669577812310308	0.740131594473496	0.277944969246164	0.0189645229838789
"857"	"yes"	0.410105765098706	0.0465540729928762	0.69808159978129	0.76212544250302	0.308113843202591	0.0462726287078112	0.413480160292238	0.767153304768726	0.516537240706384	0.861779566155747	0.738312079338357	0.959681969834492	0.913287511095405	0.485852517420426
"858"	"yes"	0.746998545946553	0.819321882678196	0.564978215144947	0.737983219092712	0.970108272507787	0.981424543075264	0.654720617691055	0.68631603079848	0.304454889148474	0.388432001695037	0.908366952324286	0.931753557641059	0.588815978029743	0.542443750891834
"859"	"no"	0.299987171078101	0.150904942071065	0.511288463370875	0.738808296155185	0.746959727723151	0.326829133089632	0.842181287938729	0.831486474722624	0.637493411777541	0.411385427461937	0.25978570850566	0.699483080068603	0.99047656962648	0.118767807725817
"860"	"yes"	0.90706532378681	0.918653425760567	0.15745281171985	0.926593764452264	0.970121206250042	0.276427409145981	0.42823942261748	0.0799358172807842	0.730018184985965	0.315267388708889	0.041921999072656	0.64501226763241	0.39229048951529	0.96061047562398
"861"	"no"	0.0203196033835411	0.221993250772357	0.595674055628479	0.894040492596105	0.843621658859774	0.595207924721763	0.344795086188242	0.586777299176902	0.156171875540167	0.12052081245929	0.231909611262381	0.202887199586257	0.339734453009441	0.684397958917543
"862"	"yes"	0.999248714419082	0.0282890317030251	0.119198398897424	0.221604736289009	0.808191907824948	0.668911602348089	0.338045122334734	0.752691085450351	0.0235267551615834	0.815979738952592	0.591219185385853	0.164031961001456	0.436819151975214	0.935776423662901
"863"	"yes"	0.245326224248856	0.386699041118845	0.660616139648482	0.175163869513199	0.867438306333497	0.494305516825989	0.329775379039347	0.515430698404089	0.0513304646592587	0.396877920255065	0.758690922288224	0.0499603012576699	0.252983408980072	0.408171507529914
"864"	"yes"	0.030843221815303	0.104312644107267	0.494875136995688	0.312189280521125	0.923110577277839	0.0557653168216348	0.623821991961449	0.271053662523627	0.502808045828715	0.920592037262395	0.215326170204207	0.53887030412443	0.279666574904695	0.0766676154453307
"865"	"yes"	0.638859780039638	0.405290230643004	0.63525073020719	0.606719283619896	0.906167841749266	0.441226551076397	0.443537241546437	0.0090191497001797	0.522274842718616	0.218698882963508	0.241594907129183	0.018250877270475	0.424885349115357	0.729781101457775
"866"	"no"	0.0888082208111882	0.737220249371603	0.247789561515674	0.239056476624683	0.895237003220245	0.217178292339668	0.19357848004438	0.309821595437825	0.864168185740709	0.144648461136967	0.581877193879336	0.897278824588284	0.0608708530198783	0.187437566462904
"867"	"no"	0.822616044199094	0.442679144442081	0.178871951531619	0.123751850565895	0.438507145270705	0.562944237375632	0.366191920591518	0.0566225086804479	0.774965797318146	0.711708463961259	0.693142147967592	0.437659422401339	0.710960935568437	0.424001981969923
"868"	"yes"	0.989378968486562	0.807617664337158	0.930651871021837	0.719520858954638	0.560342391487211	0.744427405763417	0.184799950802699	0.22621589852497	0.0878149925265461	0.319217171752825	0.994011801667511	0.287346892757341	0.717469862429425	0.044754849979654
"869"	"no"	0.882539159618318	0.428376001771539	0.886094205779955	0.496701384196058	0.23233894794248	0.318726911442354	0.154218323994428	0.0190270107705146	0.795386874582618	0.496387883787975	0.850716280983761	0.0664875775109977	0.205702184466645	0.968191332183778
"870"	"no"	0.600827741902322	0.0416305735707283	0.438837388297543	0.365692506311461	0.0035507355351001	0.842067840043455	0.756887197727337	0.175951875280589	0.491514253430068	0.315716966520995	0.852018879260868	0.847091065719724	0.925523198675364	0.341870141215622
"871"	"yes"	0.808820900740102	0.652714808471501	0.485474351327866	0.905947340885177	0.706131118349731	0.7461752302479	0.365568237146363	0.693757087225094	0.570451616542414	0.0226179035380483	0.116536470130086	0.322061766404659	0.519515513908118	0.10294387396425
"872"	"no"	0.807390019064769	0.0556285392958671	0.0931629969272763	0.173500611213967	0.270699298242107	0.582503306912258	0.477943755453452	0.598882670514286	0.377658764831722	0.599417810095474	0.137117869686335	0.967094705440104	0.93153634108603	0.655251540010795
"873"	"no"	0.453975619981065	0.117853875504807	0.536211586557329	0.511779733933508	0.137012037681416	0.179664182011038	0.00179017498157918	0.142189003061503	0.368327941047028	0.712872853968292	0.357292456552386	0.07537897140719	0.323208225425333	0.755546055035666
"874"	"no"	0.639019690221176	0.248462055809796	0.789936904562637	0.345559778623283	0.72516757203266	0.248587897513062	0.470812851097435	0.0115575040690601	0.0581556810066104	0.591118399519473	0.431046114536002	0.77991127059795	0.782930599758402	0.0419999798759818
"875"	"no"	0.537414687220007	0.492317403666675	0.330858422908932	0.864762893412262	0.276780796702951	0.429004043107852	0.195840026251972	0.995737358462065	0.50231464067474	0.48114416282624	0.341935561737046	0.799193661892787	0.364691211842	0.669451706577092
"876"	"no"	0.126004581572488	0.101348923519254	0.0423315013758838	0.844848182518035	0.894041352672502	0.339961507590488	0.00192071637138724	0.58515048166737	0.989629035815597	0.0394494654610753	0.199761892203242	0.507456755731255	0.116730775916949	0.609962176298723
"877"	"yes"	0.743100904859602	0.996609005378559	0.421237808419392	0.876446348149329	0.84350030333735	0.678390562999994	0.48300458304584	0.270676437998191	0.110107686603442	0.954945201752707	0.00253759906627238	0.113492811098695	0.4566149499733	0.702195749385282
"878"	"yes"	0.616339709842578	0.844972068909556	0.405626879539341	0.0260531883686781	0.403082101140171	0.848867817781866	0.388625929364935	0.065785433165729	0.26492130337283	0.759622134966776	0.352116929832846	0.869695876259357	0.269856377271935	0.122314691543579
"879"	"no"	0.164449595147744	0.680001236498356	0.260461922967806	0.369718191213906	0.581896836636588	0.738736706785858	0.528211140073836	0.223531122552231	0.944184361724183	0.566437247674912	0.197367180371657	0.825099030742422	0.05808643437922	0.239938164362684
"880"	"no"	0.24322472861968	0.00967075908556581	0.293751184595749	0.0786027724388987	0.747825267724693	0.29450821923092	0.902933040866628	0.894562103785574	0.510193245252594	0.63721829559654	0.22139789396897	0.0698709518183023	0.454691637540236	0.779151016613469
"881"	"no"	0.278089649742469	0.952981445239857	0.0830322739202529	0.967021065764129	0.674632327165455	0.0867278822697699	0.104000956285745	0.190835869638249	0.882404092000797	0.109445608220994	0.755693537648767	0.187595759285614	0.116329257376492	0.389698205515742
"882"	"no"	0.881995817646384	0.60895229736343	0.49774310993962	0.197374772047624	0.44278042530641	0.748947359854355	0.907837628619745	0.849624263588339	0.297823987202719	0.326694972114637	0.619308994617313	0.208346210420132	0.512656087288633	0.0402193581685424
"883"	"no"	0.9188193064183	0.584093468729407	0.514583009062335	0.553824421251193	0.0905636940151453	0.583704879041761	0.408197104465216	0.958416869398206	0.48081819829531	0.0896279716398567	0.641372063430026	0.217348040780053	0.729977368377149	0.500182292191312
"884"	"no"	0.936395255615935	0.792851670878008	0.855115622747689	0.700053322128952	0.42267939238809	0.566801351727918	0.930659834761173	0.332818751689047	0.12001254176721	0.898086977889761	0.953511222498491	0.551205658353865	0.134470824850723	0.135835896478966
"885"	"no"	0.251842084107921	0.485386952990666	0.534145905636251	0.704230060568079	0.108204167336226	0.0416322674136609	0.103264057543129	0.193621006561443	0.549756746040657	0.925340884365141	0.715536653064191	0.207368900300935	0.954464005539194	0.684432097710669
"886"	"no"	0.66306746029295	0.62836618325673	0.175431511132047	0.32380413566716	0.961774643743411	0.724167162086815	0.261703680502251	0.957910904660821	0.772111695958301	0.530345133738592	0.989194937748834	0.0631381787825376	0.613386344630271	0.439379673218355
"887"	"no"	0.262625008588657	0.852168103680015	0.354086440289393	0.780647758161649	0.92027526628226	0.902502320706844	0.814981768606231	0.621615928597748	0.694190697045997	0.405924884369597	0.662984655005857	0.295383586315438	0.381764019140974	0.344313246430829
"888"	"yes"	0.940520902629942	0.77283928077668	0.963065371848643	0.801499443361536	0.179195681586862	0.838034749729559	0.832184195518494	0.389127065427601	0.289492969866842	0.140215409686789	0.656882080016658	0.582094366662204	0.492031989619136	0.424913542810827
"889"	"yes"	0.821369642857462	0.416891218163073	0.654724878026173	0.891113983234391	0.682239101966843	0.773401779821143	0.00181916076689959	0.547427439363673	0.60982461203821	0.946308989543468	0.792798878159374	0.377809800673276	0.421244282508269	0.0774298270698637
"890"	"no"	0.94828706770204	0.831599315628409	0.292412282433361	0.292275417363271	0.228351238416508	0.222186727216467	0.592807164415717	0.271625239169225	0.783001820556819	0.359747012378648	0.245917680906132	0.836121335858479	0.833445725729689	0.109341734554619
"891"	"no"	0.662465997040272	0.121314034564421	0.738680218812078	0.609418048523366	0.00712658953852952	0.0396085777319968	0.46010072901845	0.0672951610758901	0.996798043139279	0.698821694357321	0.545898883370683	0.703314355574548	0.820252914214507	0.487283519934863
"892"	"no"	0.568718080874532	0.819989917101339	0.0464254901744425	0.90178621490486	0.759919553296641	0.0862022540532053	0.796917601721361	0.275239245733246	0.481302141444758	0.80528141441755	0.0685864752158523	0.254410396562889	0.637264574179426	0.084355560829863
"893"	"no"	0.404131175251678	0.179423043504357	0.533681641099975	0.690499707823619	0.419312842655927	0.638484984170645	0.433393916813657	0.147750925039873	0.486712064128369	0.288967055734247	0.160372806014493	0.730370631907135	0.447114948183298	0.00172311952337623
"894"	"no"	0.367245354456827	0.787753506563604	0.0806164157111198	0.27326093474403	0.610499410657212	0.150008066790178	0.799133084248751	0.560572381597012	0.622874449007213	0.0432052400428802	0.04888642183505	0.285133666126058	0.797874656273052	0.282130653737113
"895"	"no"	0.122901395196095	0.90741169359535	0.880361210787669	0.733610332710668	0.286499775247648	0.146996730705723	0.128399687353522	0.69030448095873	0.295622346224263	0.759292198577896	0.457057799212635	0.567171319387853	0.477523885900155	0.275838542496786
"896"	"no"	0.100767086260021	0.00730674783699214	0.885435518110171	0.316507199546322	0.666023157769814	0.267103464342654	0.786316689569503	0.184097075369209	0.95842338912189	0.389550680527464	0.904622598085552	0.134328451007605	0.416392802260816	0.199912001844496
"897"	"no"	0.716660636011511	0.563832169165835	0.483906016917899	0.990889319451526	0.476829275256023	0.629884405061603	0.569164734566584	0.114498123293743	0.806702968664467	0.784330982947722	0.190108899027109	0.0555965104140341	0.262439088663086	0.345554770203307
"898"	"no"	0.524089470272884	0.469200674910098	0.537235999945551	0.494102408178151	0.715004145167768	0.892686300445348	0.849797072354704	0.958192678634077	0.0119916570838541	0.378372925333679	0.458310307469219	0.366009946679696	0.50945669435896	0.357374826679006
"899"	"no"	0.105107669951394	0.709015344735235	0.841586589347571	0.350713789928705	0.067080409033224	0.370306079974398	0.980685834540054	0.411113691749051	0.523616789607331	0.8046070036944	0.792604181682691	0.946833277819678	0.589881451101974	0.21974445390515
"900"	"no"	0.128323460929096	0.363040312193334	0.368820641422644	0.720675131538883	0.168243584921584	0.429247126914561	0.676681701559573	0.0155751185957342	0.189054035581648	0.981689906911924	0.139055729610845	0.983221902046353	0.705012358725071	0.69921337463893
"901"	"yes"	0.419175345217809	0.737276059109718	0.925282261800021	0.506607864750549	0.304026945959777	0.734873063163832	0.866658086655661	0.200714962091297	0.478327431716025	0.0883723027072847	0.784519851673394	0.787137188250199	0.264241704251617	0.613212944474071
"902"	"no"	0.474739621859044	0.285326708806679	0.59632478421554	0.579476020531729	0.643013640772551	0.474034685641527	0.277163518127054	0.0931228878907859	0.456481970846653	0.363173511810601	0.603466711239889	0.538728722371161	0.346048827748746	0.76821015891619
"903"	"no"	0.147403297014534	0.298174085561186	0.532146395649761	0.527671031886712	0.820801824796945	0.534415266476572	0.0894578841980547	0.671243422897533	0.828886595321819	0.177853863919154	0.561590819619596	0.80865039746277	0.821132255950943	0.636592246592045
"904"	"no"	0.231908475514501	0.857580179581419	0.153450252255425	0.983713823370636	0.737116291420534	0.550908579491079	0.481573073891923	0.294325471622869	0.269177393522114	0.683784892549738	0.19058126793243	0.0600954717956483	0.0606200895272195	0.643340343609452
"905"	"no"	0.791708953678608	0.150929752504453	0.489669053582475	0.10905677638948	0.756274433340877	0.758344063768163	0.580819204915315	0.104416171088815	0.0819941542576998	0.162499444792047	0.730964606860653	0.414705150295049	0.945656454190612	0.43586230953224
"906"	"no"	0.858597264392301	0.703193746274337	0.694713304983452	0.0277042356319726	0.0167164911981672	0.166589330416173	0.293625768972561	0.973057067720219	0.293517721816897	0.999125755392015	0.919342728331685	0.210465573472902	0.0883131774608046	0.54460111586377
"907"	"yes"	0.694355329731479	0.932447453727946	0.821713070152327	0.0761363715864718	0.530485040973872	0.374344796873629	0.164449634030461	0.563081618398428	0.106314852368087	0.963707258459181	0.360023843124509	0.0676731741987169	0.147476832848042	0.723958885762841
"908"	"no"	0.930411722045392	0.690691819880158	0.510009461548179	0.296842258889228	0.4352763928473	0.970375393982977	0.0856218123808503	0.702504240907729	0.217258305987343	0.182617578655481	0.565076119964942	0.11685824021697	0.451503399061039	0.490209235576913
"909"	"no"	0.279858274152502	0.689587645232677	0.796662052394822	0.989566702162847	0.466036951635033	0.22663538553752	0.20927109522745	0.900425572879612	0.994771675905213	0.659249043092132	0.836832608561963	0.541392527520657	0.669692508410662	0.039365615695715
"910"	"no"	0.00565439648926258	0.9530985285528	0.420635952148587	0.538873347686604	0.263668839819729	0.645558610092849	0.106392710702494	0.00867991545237601	0.566456506494433	0.84406155301258	0.656371294520795	0.444875687593594	0.881837500492111	0.437638080213219
"911"	"no"	0.362474574241787	0.392281191190705	0.317406786605716	0.869045120663941	0.594472713768482	0.430883426452056	0.954774952726439	0.0178226062562317	0.365378274582326	0.328204255318269	0.25289583671838	0.378730660304427	0.177225332707167	0.720406877342612
"912"	"no"	0.206182100344449	0.142433400964364	0.738334586611018	0.837676864583045	0.65408827806823	0.749910539016128	0.841115316608921	0.637751410715282	0.372690376359969	0.694484586361796	0.873112476896495	0.383647230919451	0.214025455061346	0.904195213224739
"913"	"yes"	0.881441213889048	0.364050481235608	0.166587831452489	0.193932509282604	0.105241727782413	0.853932819794863	0.530664615565911	0.951796441571787	0.996179312467575	0.560997077729553	0.272765003843233	0.962450660998002	0.847602672176436	0.284484555479139
"914"	"no"	0.625085617648438	0.459872306790203	0.416532435687259	0.949482665630057	0.10027588182129	0.456148392288014	0.369351332541555	0.333527875132859	0.0293460560496897	0.72991581633687	0.651149675482884	0.668322154087946	0.272353729698807	0.843826063675806
"915"	"yes"	0.394280951702967	0.285949509358034	0.927793482784182	0.0409941687248647	0.776543751824647	0.217223775340244	0.341997985262424	0.333461682545021	0.668504889588803	0.316107896855101	0.781999030150473	0.455543414922431	0.605413322104141	0.478640899294987
"916"	"no"	0.165998170617968	0.488514914410189	0.410996496910229	0.249713811324909	0.246074992232025	0.654745924519375	0.176211296580732	0.385972353862599	0.918514532735571	0.908367919037119	0.874760938808322	0.0270208569709212	0.994952822802588	0.104049653746188
"917"	"no"	0.417672010371462	0.185267430031672	0.0402635056525469	0.0930961123667657	0.377495723310858	0.736737125553191	0.59622843679972	0.202391720376909	0.0993780503049493	0.85970906727016	0.607514101779088	0.555476949317381	0.581711286213249	0.854846361558884
"918"	"no"	0.349709964590147	0.0948254929389805	0.0936560672707856	0.0134702934883535	0.588836753508076	0.938374900026247	0.686010146746412	0.948892585933208	0.664054333698004	0.943924113409594	0.558654790744185	0.340204745763913	0.479028897359967	0.67986925994046
"919"	"yes"	0.196140948450193	0.337873870041221	0.406851073494181	0.664848803542554	0.0209634630009532	0.756683891639113	0.428636914119124	0.829772972268984	0.6509591746144	0.506240066606551	0.590221067424864	0.408989617833868	0.959672207012773	0.382731294259429
"920"	"no"	0.485525373369455	0.215539931086823	0.982678919099271	0.491674568271264	0.0524813851807266	0.604994652094319	0.648511044215411	0.938903365284204	0.858722135657445	0.699206520104781	0.33732639090158	0.91443072562106	0.444448537891731	0.523461646633223
"921"	"yes"	0.716341069899499	0.804912794847041	0.467136365361512	0.831757948268205	0.570194030413404	0.646760942181572	0.0903576237615198	0.440991102019325	0.33474572817795	0.311686621746048	0.727400589967147	0.226988445734605	0.783715504687279	0.32123615196906
"922"	"yes"	0.7844641613774	0.456606229767203	0.602870876668021	0.997282474767417	0.71695394651033	0.8696150011383	0.55005885171704	0.598178607411683	0.784134557470679	0.259218944236636	0.137454166542739	0.899421388050541	0.745405828813091	0.25090465741232
"923"	"no"	0.828316854313016	0.982232384616509	0.148510502651334	0.839220912195742	0.504967256681994	0.408834825037047	0.113455250859261	0.733500235714018	0.443348839413375	0.52172086876817	0.419587218435481	0.384016054915264	0.0327911211643368	0.409475570777431
"924"	"no"	0.666108831297606	0.706660790601745	0.0535084125585854	0.341649677138776	0.593758171191439	0.844203653978184	0.680857145227492	0.166186792077497	0.638870836002752	0.990179904270917	0.970668765250593	0.255854282760993	0.30825927387923	0.585327069507912
"925"	"no"	0.421087383292615	0.413852481404319	0.13842885219492	0.162687320960686	0.463844590354711	0.855620812857524	0.803731091087684	0.280962664168328	0.327508320799097	0.231459780596197	0.997013966552913	0.515572488307953	0.719487547874451	0.314407893223688
"926"	"yes"	0.744245942914858	0.949887102004141	0.435479480773211	0.834592467173934	0.971844587475061	0.811292978702113	0.813151445239782	0.395089947152883	0.865121821407229	0.0907256221398711	0.474629686912522	0.262292226776481	0.683609961299226	0.377488140249625
"927"	"no"	0.365934933768585	0.674532614881173	0.188801811542362	0.323656827677041	0.129788623191416	0.150008895201609	0.893648112658411	0.0679808659479022	0.5206141367089	0.347419681260362	0.776868952903897	0.421746278880164	0.000946342945098877	0.64789308514446
"928"	"yes"	0.227080072509125	0.13622989365831	0.674110978608951	0.151042765472084	0.777240420458838	0.387175258714706	0.550452974392101	0.322374486364424	0.531156988348812	0.727021207334474	0.0565736771095544	0.0190324052236974	0.698061728617176	0.643708504969254
"929"	"yes"	0.252152401488274	0.861251230118796	0.708377275150269	0.882865915074944	0.868437738390639	0.184260071255267	0.752698525320739	0.824348163092509	0.587915652664378	0.141644002636895	0.913184278877452	0.980996408034116	0.889174497686327	0.876470258226618
"930"	"yes"	0.504736496135592	0.764621947193518	0.7206090237014	0.154908472904935	0.713238821830601	0.957343856338412	0.0950106962118298	0.23935683304444	0.855642001144588	0.583712353603914	0.969311937456951	0.791126786265522	0.865157108055428	0.102678073802963
"931"	"no"	0.87343124859035	0.0142503823153675	0.380658413749188	0.338113129604608	0.173574818298221	0.186853758059442	0.0882190314587206	0.531814684625715	0.949039693223312	0.0108345695771277	0.487821422982961	0.213445227826014	0.404603531118482	0.220778239890933
"932"	"no"	0.271996694384143	0.948580533266068	0.438080287771299	0.653130466816947	0.00206258893013	0.575889599975199	0.605146293994039	0.747545688180253	0.920520504936576	0.478377370396629	0.486959393601865	0.203651658259332	0.884382154792547	0.0993265579454601
"933"	"yes"	0.210572841577232	0.724246257450432	0.704898988129571	0.836165018146858	0.959122182801366	0.332151543814689	0.886661665979773	0.560891035012901	0.120669543743134	0.812887305859476	0.00786736258305609	0.694418001454324	0.110210652928799	0.618071406846866
"934"	"no"	0.920135888038203	0.227510839933529	0.587623888161033	0.10821843915619	0.278534249868244	0.800446204142645	0.340993155958131	0.1989907391835	0.568482821807265	0.28664571675472	0.415215322049335	0.619085857644677	0.805749827995896	0.0536226839758456
"935"	"yes"	0.377555852523074	0.156125924782827	0.197021674364805	0.38466330897063	0.613268564920872	0.994605406653136	0.0483995494432747	0.0157363575417548	0.549650156637654	0.401605455204844	0.735525008291006	0.631272865459323	0.953433382557705	0.671259762020782
"936"	"no"	0.264315035426989	0.0478557511232793	0.0973536709789187	0.127085997723043	0.143343647010624	0.142183305695653	0.6866892776452	0.826787992380559	0.170039803721011	0.683769934112206	0.192282032454386	0.648911303142086	0.946458928054199	0.931899363407865
"937"	"yes"	0.697715825168416	0.0841916457284242	0.68192768516019	0.923195083392784	0.855758202262223	0.20690580457449	0.543100617825985	0.435245129279792	0.249216831056401	0.582604937721044	0.492384176468477	0.458939980017021	0.0131133613176644	0.0247584672179073
"938"	"no"	0.190873999614269	0.174720237730071	0.268522131023929	0.743204446043819	0.90092118573375	0.473165181931108	0.388098474824801	0.307237521279603	0.334010493475944	0.454299308359623	0.069720410509035	0.903046976774931	0.539940762566403	0.144878567894921
"939"	"no"	0.165098260389641	0.407933672191575	0.481211946345866	0.177602586569265	0.128659860463813	0.25172233581543	0.863074459368363	0.0555574372410774	0.3714960149955	0.474185811821371	0.589787322562188	0.940027190838009	0.165817485423759	0.744606190361083
"940"	"yes"	0.116418900666758	0.232440969208255	0.328910781769082	0.601428925991058	0.44291896908544	0.415166116086766	0.867041710065678	0.186560863628983	0.17439626227133	0.792212443193421	0.903698908165097	0.249808519147336	0.420764480251819	0.965668487828225
"941"	"no"	0.243495057569817	0.00990895298309624	0.755260933190584	0.092889407183975	0.205232415813953	0.38596184598282	0.842551894020289	0.455083356937394	0.28049194207415	0.0804700274020433	0.405736865242943	0.64851918281056	0.328239712864161	0.040462288307026
"942"	"yes"	0.643440853571519	0.829852970782667	0.0251741150859743	0.961438772035763	0.342928264755756	0.444815795170143	0.386928503168747	0.833840358071029	0.313407752895728	0.438407614361495	0.311819032998756	0.519155106740072	0.343588712159544	0.640223041642457
"943"	"no"	0.364687197841704	0.142270196229219	0.330390189075842	0.613657905254513	0.533086441690102	0.785283782985061	0.0610623511020094	0.28323994204402	0.542475627036765	0.448775167111307	0.860474582295865	0.568822611821815	0.401672779815271	0.373123401543126
"944"	"yes"	0.241951264208183	0.876072334358469	0.343664936255664	0.377179163275287	0.800714748678729	0.172167328419164	0.830007621785626	0.407794409897178	0.265940644079819	0.499514707829803	0.968383495695889	0.315665247151628	0.202772941207513	0.840387652860954
"945"	"no"	0.0243139134254307	0.859437301522121	0.750297110993415	0.252074666088447	0.61930870055221	0.473612558096647	0.830575028434396	0.374913793290034	0.0249904347583652	0.734676229767501	0.615946804173291	0.8996093114838	0.639579881448299	0.0946904441807419
"946"	"yes"	0.33525688177906	0.902149308240041	0.617393219145015	0.712672402849421	0.347216083668172	0.646239731227979	0.673019279493019	0.552639762638137	0.725576954893768	0.0834078826010227	0.813614604761824	0.901260176906362	0.996041262056679	0.332333656726405
"947"	"no"	0.627511516446248	0.441397048300132	0.145937308901921	0.274532979819924	0.645570266060531	0.477985172299668	0.272725361166522	0.817816328722984	0.512013991363347	0.281712102005258	0.0837494577281177	0.428374203154817	0.483674522954971	0.65341781382449
"948"	"yes"	0.844642706913874	0.919255746062845	0.133672085590661	0.799863281892613	0.533737101359293	0.0976660286542028	0.297371859429404	0.260201973840594	0.933259440585971	0.884297633543611	0.6614992080722	0.497043813113123	0.885109392693266	0.872139536775649
"949"	"yes"	0.50722862710245	0.228013851679862	0.938726200954989	0.263250321615487	0.935903303558007	0.905668342486024	0.222001368878409	0.235997558571398	0.909047701861709	0.973724347539246	0.582365363603458	0.976334903622046	0.58961041807197	0.818974434398115
"950"	"no"	0.66295015043579	0.928427586099133	0.513885951135308	0.180362872546539	0.176728105871007	0.768414774676785	0.354350919136778	0.0220808375161141	0.593349082628265	0.97511624218896	0.200540409656242	0.230169537710026	0.894660054007545	0.470009979093447
"951"	"no"	0.547454982064664	0.223306083818898	0.91169452900067	0.446103496244177	0.874458395177498	0.202211774652824	0.957647396717221	0.750804351409897	0.0860476484522223	0.593305869493634	0.0487637110054493	0.805556073784828	0.913521271664649	0.339254000922665
"952"	"no"	0.907467848854139	0.779764598701149	0.860796710010618	0.88738080044277	0.839683639351279	0.589583931490779	0.683688132790849	0.838835442904383	0.505120388232172	0.658120072679594	0.541750813368708	0.084772054804489	0.11479612486437	0.600905858911574
"953"	"no"	0.533600506838411	0.216635667020455	0.558316497132182	0.213641904294491	0.88954005530104	0.828351467382163	0.942707785405219	0.253136969171464	0.117550678784028	0.557434253161773	0.908437033183873	0.0527308494783938	0.706830569775775	0.87373293377459
"954"	"yes"	0.851841132622212	0.614382865605876	0.652913255849853	0.99033190892078	0.173073552781716	0.879491980187595	0.132809042464942	0.89410358062014	0.737206263002008	0.856954104267061	0.152327727060765	0.81732145184651	0.973430400481448	0.838082727976143
"955"	"yes"	0.975497922860086	0.949357500299811	0.57382356072776	0.103686687070876	0.00232264283113182	0.729981060838327	0.51270990469493	0.284972754074261	0.715370156802237	0.913076108321548	0.891976135782897	0.889479047385976	0.43345778551884	0.1623420920223
"956"	"yes"	0.256906496128067	0.645298447227105	0.0652641386259347	0.761898906435817	0.950623092008755	0.771048375405371	0.985571092460304	0.748614844400436	0.379944867221639	0.825275821844116	0.322615301935002	0.615119469817728	0.0748194081243128	0.75988835725002
"957"	"yes"	0.314706219127402	0.446529029635713	0.8673110823147	0.485946212429553	0.413212434155867	0.614030830794945	0.63511862186715	0.33492487622425	0.120739909121767	0.298067009542137	0.438925987109542	0.119059681659564	0.790892580291256	0.598429733421654
"958"	"no"	0.0484797307290137	0.624261357821524	0.028476441046223	0.530399271752685	0.290230632293969	0.504480675095692	0.0604831539094448	0.00123261753469706	0.198149461532012	0.0718742464669049	0.263704475481063	0.666324645048007	0.0471054648514837	0.356746108736843
"959"	"yes"	0.171583185670897	0.7967551832553	0.123355026822537	0.837672200985253	0.257822638843209	0.484311561565846	0.263778381748125	0.0418968992307782	0.232793874107301	0.769508959259838	0.944092529127374	0.166422493988648	0.700584377394989	0.468063229927793
"960"	"no"	0.0655253021977842	0.28365792427212	0.529828381957486	0.453409391921014	0.4713687710464	0.31373424292542	0.204779798863456	0.319841669173911	0.0484220325015485	0.881170922424644	0.423506675288081	0.39803153090179	0.00844633462838829	0.603160734521225
"961"	"no"	0.452646700432524	0.319289101753384	0.686350134434178	0.154691290808842	0.862145894439891	0.129042369080707	0.404786092694849	0.0367905211169273	0.0156815047375858	0.0607911648694426	0.164188838563859	0.0135853181127459	0.834483813028783	0.966764931799844
"962"	"yes"	0.622815029462799	0.290637919679284	0.798014597268775	0.449830925324932	0.37461237818934	0.412455069134012	0.000237441156059504	0.317637063097209	0.961558813694865	0.681463332381099	0.400176368886605	0.631205749930814	0.599971731426194	0.172700831899419
"963"	"yes"	0.406503572128713	0.613148827105761	0.609880130272359	0.638686773134395	0.988132617436349	0.46893842658028	0.0319005302153528	0.979266991373152	0.781166903208941	0.0023762893397361	0.754608325893059	0.841345547931269	0.189631216228008	0.630566060077399
"964"	"no"	0.0288692903704941	0.491048670141026	0.496644019382074	0.278301737969741	0.769043130101636	0.470087364548817	0.550294247223064	0.172620354918763	0.205178617499769	0.337500385474414	0.94281754293479	0.755127190379426	0.33147572982125	0.575892528984696
"965"	"yes"	0.679486773908138	0.9994969998952	0.886995823588222	0.906394880497828	0.430170157458633	0.4223324181512	0.0486562808509916	0.277494935551658	0.958651706110686	0.401090593310073	0.149206676520407	0.972783244214952	0.0564930082764477	0.246091318083927
